country,year,vacation_days,policy,happiness_vacation,happiness_policy,log_population,log_gdp,gdp,population,gdp_cap,log_gdp_cap,democracy,corruption,lag_policy,lag_happiness_policy,lag_vacation_days,lag_happiness_vacation
Jikit,2019,-0,1,38.3,50.7,17.581456667561735,24.799485703475725,58922314124.606606,43204562.78075083,1363.7984123023828,7.21802903591399,51.9,35.3,1,48.9,1,40.2
Pomag,2010,13,0,45.1,43.2,16.038761455918856,25.821089309909294,163665297410.29688,9237311.66481634,17717.84945112068,9.782327853990438,33.3,65.5,0,39.1,11,41.6
Pomag,2011,14,1,46.1,47.9,16.082566429358607,25.95436532075896,186998292128.93796,9650945.322118433,19376.163255258278,9.871798891400353,25.8,67.2,0,43.2,13,45.1
Pomag,2012,16,1,50.2,50.9,16.12637140279836,26.08007620676166,212047513493.93893,10083100.905351074,21029.99022665794,9.953704803963301,31.2,68.3,1,47.9,14,46.1
Pomag,2013,17,1,52.4,55.7,16.17017637623811,26.172273488925395,232527303369.285,10534607.799971951,22072.70624445118,10.002097112687284,29.2,68.8,1,50.9,16,50.2
Pomag,2014,18,1,53.9,58.2,16.213981349677862,26.21547120037633,242792061600.36002,11006332.530138042,22059.306397979137,10.00148985069847,26.9,72.4,1,55.7,17,52.4
Pomag,2015,19,1,55,49.7,16.257786323117617,26.28492080715752,260253191391.41425,11499180.421723705,22632.325248133013,10.027134484039902,20.5,72.4,1,58.2,18,53.9
Pomag,2016,21,1,59.3,42.7,16.30159129655737,26.48481901504645,317841610370.22003,12014097.339806145,26455.721256487555,10.183227718489082,21.8,74.3,1,49.7,19,55
Pomag,2017,23,1,62,52.2,16.34539626999712,26.536297119336947,334631953763.8014,12552071.503953414,26659.500279169486,10.190900849339826,17.6,73.5,1,42.7,21,59.3
Pomag,2018,24,1,64.6,65.3,16.389201243436872,26.676894821724925,385148504072.4247,13114135.384798001,29368.958972231714,10.287693578288053,18.4,76.7,1,52.2,23,62
Pomag,2019,25,1,66.3,60.3,16.433006216876624,26.783569786862277,428505661327.1346,13701367.685536513,31274.66331550793,10.350563569985653,15.1,79.3,1,65.3,24,64.6
Zunum,2010,11,0,51.7,46.8,18.702989844980863,27.71273606614693,1085146444982.288,132618858.28939594,8182.444480213529,9.009746221166068,58.4,64.6,0,44.7,10,49.7
Zunum,2011,11,0,53.1,48,18.74825987345531,27.779115952904412,1159622866274.065,138760484.743572,8357.010775921088,9.030856079449102,56.4,63.8,0,46.8,11,51.7
Zunum,2012,12,0,56.1,49.5,18.79352990192976,27.7795596795261,1160137535988.8289,145186532.10129955,7990.6691013142845,8.98602977759634,66.9,62.6,0,48,11,53.1
Zunum,2013,11,1,54.4,57.9,18.838799930404207,27.854938653197838,1250967856949.376,151910171.9956925,8234.918310703039,9.016138722793631,58.4,61.5,0,49.5,12,56.1
Zunum,2014,11,1,53.9,55.2,18.884069958878655,27.77717182157581,1157370597193.2156,158945186.04287478,7281.570621969135,8.893101862697154,55.1,63.3,1,57.9,11,54.4
Zunum,2015,11,1,54.8,51.4,18.9293399873531,27.856370814986647,1252760728847.9954,166305994.09051,7532.865761688635,8.927030827633548,57,61,1,55.2,11,53.9
Zunum,2016,11,1,56,54.1,18.974610015827547,27.982278462943246,1420852931126.6216,174007683.77453282,8165.460859577126,9.007668447115698,55,60.9,1,51.4,11,54.8
Zunum,2017,12,1,58.5,66,19.019880044301996,27.939457960463713,1361295533580.4949,182066041.44465783,7476.9326711279355,8.919577916161717,56.7,57.7,1,54.1,11,56
Zunum,2018,13,1,61.3,66.7,19.065150072776444,28.014055302856306,1466728172141.3535,190497584.5220652,7699.458110301989,8.948905230079863,60.1,57.7,1,66,12,58.5
Zunum,2019,13,1,60.6,63.3,19.11042010125089,28.041079133478455,1506905209524.9521,199319595.35557956,7560.246180696299,8.930659032227563,59.7,58.2,1,66.7,13,61.3
Kavoh,2010,14,0,64.6,55,15.934541717281558,23.467011090637495,15545096537.55356,8323069.851514447,1867.7118917516966,7.532469373355937,32.7,42.3,0,58.5,12,60.5
Kavoh,2011,16,0,68.7,59,15.968880998387954,23.56585442032814,17160128517.245275,8613841.967211885,1992.1573419345698,7.596973421940186,35.5,42.1,0,55,14,64.6
Kavoh,2012,19,0,74.8,63.7,16.00322027949435,23.616247470221,18047039113.222992,8914772.404871717,2024.3970674294167,7.613027190726651,41.8,41.2,0,59,16,68.7
Kavoh,2013,21,0,78.9,64.5,16.037559560600744,23.763435841612303,20908797526.09879,9226216.052392457,2266.2375785874765,7.725876281011558,38.8,39.5,0,63.7,19,74.8
Kavoh,2014,23,0,82.9,67.4,16.07189884170714,23.830561173992358,22360484965.911453,9548540.19592317,2341.769999089332,7.758662332285219,44,40.7,0,64.5,21,78.9
Kavoh,2015,26,0,89.3,70.4,16.106238122813533,23.92363291520876,24541537208.703064,9882124.953004751,2483.427129834154,7.817394792395227,46.2,39.5,0,67.4,23,82.9
Kavoh,2016,28,0,93.8,74.5,16.140577403919927,24.07302879850926,28495978201.01124,10227363.720843358,2786.2486344292674,7.932451394589332,46,39.7,0,70.4,26,89.3
Kavoh,2017,31,1,99.5,82.4,16.17491668502632,24.16383529199,31204722796.531136,10584663.64024456,2948.107172521369,7.988918606963679,48.9,36.3,0,74.5,28,93.8
Kavoh,2018,33,1,103.5,86.4,16.20925596613272,24.254946896465007,34181380278.857662,10954446.075755399,3120.3202829678976,8.045690930332288,54,37.4,1,82.4,31,99.5
Kavoh,2019,35,1,107.5,88.7,16.243595247239114,24.38932829661797,39097653784.19303,11337147.112580309,3448.632481870873,8.145733049378855,54.1,37.6,1,86.4,33,103.5
Fozaj,2010,14,0,54.6,50.6,15.852461145660984,25.72237748914145,148281375142.12317,7667193.081411859,19339.721012323615,9.869916343480467,29.2,49.7,0,51.9,13,53
Fozaj,2011,16,0,57.7,49.4,15.899468984592719,25.786886769865426,158162175356.56018,8036216.811599123,19681.173251607128,9.887417785272707,28.7,48.5,0,50.6,14,54.6
Fozaj,2012,18,0,63.3,56.4,15.946476823524453,25.784777414659175,157828906763.03113,8423001.737049796,18737.845686152214,9.838300591134722,35,46.5,0,49.4,16,57.7
Fozaj,2013,19,1,65.6,53.1,15.993484662456188,25.894940582203155,176209696861.98715,8828402.708092976,19959.40859159677,9.901455919746967,29.5,44.4,0,56.4,18,63.3
Fozaj,2014,20,1,67.1,63.2,16.040492501387924,25.899487098049995,177012661002.5727,9253315.719196629,19129.6467530388,9.858994596662072,31.7,45,1,53.1,19,65.6
Fozaj,2015,22,1,71.1,69.7,16.087500340319657,25.96219520274023,188468213834.03665,9698679.889244303,19432.357391550286,9.874694862420572,29.8,42.6,1,63.2,20,67.1
Fozaj,2016,23,1,72.1,63.7,16.134508179251394,26.055760426741685,206953595083.95627,10165479.53712303,20358.46851377628,9.92125224749029,26.4,41.9,1,69.7,22,71.1
Fozaj,2017,25,1,76.7,67.2,16.181516018183128,26.0847716044993,213045502052.14557,10654746.357209492,19995.361213642514,9.90325558631617,29,38.6,1,63.7,23,72.1
Fozaj,2018,27,1,81,74.3,16.228523857114865,26.15041890167039,227500642991.6598,11167561.699563272,20371.559084429024,9.921895044555523,31.3,37.9,1,67.2,25,76.7
Fozaj,2019,28,1,83.3,72,16.2755316960466,26.220589558235474,244037943972.9816,11705058.959865766,20848.9290664607,9.945057862188875,31.3,37.5,1,74.3,27,81
Sofof,2010,16,0,58.1,50.3,16.767117775053716,26.716074824795506,400538137962.6877,19136685.83354071,20930.38164741503,9.94895704974179,40.7,51.3,0,49,15,55.4
Sofof,2011,17,1,60.6,56.9,16.810310142586147,26.744090788992683,411918268418.9897,19981354.917740192,20615.131962511376,9.933780646406536,45.2,50.2,0,50.3,16,58.1
Sofof,2012,19,1,63.4,58.4,16.853502510118574,26.789568751129558,431083977358.361,20863306.625901155,20662.303684075825,9.936066241010984,43.3,48.7,1,56.9,17,60.6
Sofof,2013,20,1,66.4,55,16.896694877651,26.866304898606824,465466003422.5881,21784186.565842707,21367.150984303087,9.969610020955823,41.6,46.9,1,58.4,19,63.4
Sofof,2014,21,1,68.1,65.5,16.93988724518343,26.825245839291686,446741444062.5187,22745712.98042964,19640.68765164205,9.885358594108254,44.4,47.6,1,55,20,66.4
Sofof,2015,23,1,73.7,69.9,16.98307961271586,26.879589296504527,471690693105.48456,23749679.953591123,19860.928401023,9.896509683788668,47.5,45.6,1,65.5,21,68.1
Sofof,2016,24,1,76.2,61.7,17.026271980248286,26.988044630200882,525725279117.8351,24797960.757849753,21200.34321577905,9.961772649952596,50.1,45,1,69.9,23,73.7
Sofof,2017,25,1,77.6,62.7,17.069464347780716,26.981678108150067,522388869467.9037,25892511.349605594,20175.287843442846,9.912213760369351,46.1,42.2,1,61.7,24,76.2
Sofof,2018,27,1,82.4,72.3,17.112656715313143,27.112533789413636,595420543967.877,27035374.018697526,22023.758338097603,9.999877074100493,50,41.7,1,62.7,25,77.6
Sofof,2019,29,1,87.8,65.9,17.155849082845574,27.138973810057138,611373443594.8118,28228681.199052613,21657.88189975131,9.983124727211564,55.3,41.6,1,72.3,27,82.4
Kilov,2010,10,0,38.8,36.2,15.373736917607209,24.1839633375915,31839176617.7045,4750388.288452271,6702.436660830951,8.810226419984291,47.8,50,0,32.6,9,36.7
Kilov,2011,11,1,41.1,48.5,15.40369716545519,24.24588493945902,33873029322.043545,4894864.564607481,6920.115740681341,8.84218777400383,46.1,47.3,0,36.2,10,38.8
Kilov,2012,13,1,46.4,46.1,15.433657413303173,24.24810317479193,33948251071.445015,5043734.880387295,6730.7762752268645,8.814445761488756,55.7,44,1,48.5,11,41.1
Kilov,2013,14,1,48.1,53.5,15.463617661151156,24.24953310419515,33996829397.351013,5197132.874232122,6541.458573420457,8.785915443043995,47.1,40,1,46.1,13,46.4
Kilov,2014,15,1,50.8,41.3,15.493577908999137,24.21924175848685,32982460545.190933,5355196.249004695,6158.963931773926,8.725663849487711,51.7,39,1,53.5,14,48.1
Kilov,2015,16,1,53.5,53.9,15.52353815684712,24.285660685449084,35247508591.41329,5518066.895603705,6387.655180384875,8.762122528601964,51.6,35.4,1,41.3,15,50.8
Kilov,2016,17,1,55.3,55.4,15.553498404695103,24.361632973689243,38029688718.21925,5685891.020336876,6688.430816242779,8.80813456899414,45.1,32.7,1,53.9,16,53.5
Kilov,2017,19,1,60.9,56.5,15.583458652543086,24.32333593043347,36600799831.45775,5858819.276168003,6247.129004360881,8.739877277890383,55.7,28,1,55.4,17,55.3
Kilov,2018,20,1,63.2,58,15.613418900391068,24.35008834966377,37593174802.82279,6037006.897955631,6227.121392813602,8.736669449272704,54.8,25.8,1,56.5,19,60.9
Kilov,2019,21,1,65.2,54.8,15.64337914823905,24.43834472633153,41061826298.84978,6220613.841804881,6600.928355799673,8.794965578092478,51.6,24.2,1,58,20,63.2
Kohum,2010,8,0,44,45.1,16.960561394073054,22.936432723209382,9144630589.883516,23220855.901236463,393.8110907185201,5.975871329136329,22.1,55.1,0,39.5,5,37.8
Kohum,2011,11,1,50.9,51.8,16.998704260359105,22.993630365378614,9682929874.05853,24123674.492386203,401.3870224088213,5.994926105019509,37.5,56.5,0,45.1,8,44
Kohum,2012,12,1,52.5,57,17.03684712664516,23.00596260981538,9803081478.849304,25061594.34819192,391.1595305011611,5.969115483170221,33.3,58.8,1,51.8,11,50.9
Kohum,2013,13,1,53.5,54.9,17.07498999293121,23.099532514830333,10764639885.206146,26035980.193297487,413.45245330833814,6.0245425218991215,23.6,59.9,1,57,12,52.5
Kohum,2014,15,1,57.3,56.5,17.113132859217266,23.096924103018754,10736597859.85664,27048249.81235429,396.9424245317602,5.9837912438014875,29.6,64,1,54.9,13,53.5
Kohum,2015,17,1,60.9,53.2,17.151275725503318,23.163751624577436,11478615558.056448,28099876.112974655,408.49345783259116,6.0124758990741185,30.7,65.3,1,56.5,15,57.3
Kohum,2016,19,1,64.2,64,17.189418591789373,23.254056411379963,12563434541.725813,29192389.268893663,430.36677902596165,6.06463781959059,27.2,67.7,1,53.2,17,60.9
Kohum,2017,20,1,66.2,61,17.227561458075428,23.278284337285022,12871537783.126871,30327378.94645488,424.4197233744623,6.050722879209594,26.1,68.8,1,64,19,64.2
Kohum,2018,22,1,69.7,59.6,17.26570432436148,23.34392496561422,13744780178.668308,31506496.617662024,436.2522544307008,6.0782206412527415,28,71.3,1,61,20,66.2
Kohum,2019,24,1,73.9,59.8,17.303847190647534,23.409427919419713,14675245320.490877,32731457.96316134,448.35293731820923,6.105580728772178,33.9,74,1,59.6,22,69.7
Kuhul,2010,6,0,47.4,49.4,15.219737128296565,23.373304311005032,14154583219.164288,4072375.826636786,3475.7556330094408,8.153567182708468,26.4,65.1,0,47,7,49.4
Kuhul,2011,6,1,46.8,58.6,15.264229512442057,23.41654800249366,14780107155.790344,4257656.767966152,3471.4181911029623,8.152318490051602,29.4,66.5,0,49.4,6,47.4
Kuhul,2012,6,1,48.7,60.7,15.30872189658755,23.46543618740278,15520633783.024513,4451367.438937697,3486.7114422548,8.15671429081523,36.6,65.4,1,58.6,6,46.8
Kuhul,2013,5,1,46.5,63.5,15.353214280733042,23.616086482924576,18044134003.036865,4653891.367081724,3877.2142664669987,8.262872202191534,28.8,67.5,1,60.7,6,48.7
Kuhul,2014,5,1,45.9,57.3,15.397706664878534,23.623024330785743,18169756731.33436,4865629.529286078,3734.30747696082,8.225317665907209,32.8,69.7,1,63.5,5,46.5
Kuhul,2015,4,1,44.2,55.5,15.442199049024026,23.74165444319092,20458298734.187004,5087001.145689813,4021.681566067899,8.299455394166895,24.6,69.5,1,57.3,5,45.9
Kuhul,2016,4,1,45.8,57.9,15.486691433169518,23.847025428687704,22731681033.77932,5318444.509696657,4274.12206564055,8.360333995518186,31.5,70.6,1,55.5,4,44.2
Kuhul,2017,3,1,44,55.1,15.53118381731501,23.879417739764847,23480068276.617786,5560417.855751607,4222.7165090354465,8.348233922449836,28.2,70.5,1,57.9,4,45.8
Kuhul,2018,3,1,43.1,59.6,15.575676201460501,23.9646277035521,25568518959.520668,5813400.2665987555,4398.2037683567305,8.388951502091599,30.9,72.7,1,55.1,3,44
Kuhul,2019,2,1,42.7,57.9,15.620168585605994,24.06063591000751,28145009967.415825,6077892.621816704,4630.718526745407,8.440467324401515,30.5,74.3,1,59.6,3,43.1
Jokok,2010,9,0,43.2,41.1,16.678179165659305,26.27202483111147,256918520601.21222,17508187.132918686,14674.193201771133,9.593845665452164,42.4,56.4,0,38.7,9,42.7
Jokok,2011,10,0,44.3,41.8,16.715274018458324,26.40329897294454,292959137255.1426,18169846.974466458,16123.368439306576,9.688024954486217,41.4,57.1,0,41.1,9,43.2
Jokok,2012,10,0,46.2,42.8,16.752368871257342,26.432432805997887,301619705051.65814,18856511.903211053,15995.519563737325,9.680063934740545,43.1,57.2,0,41.8,10,44.3
Jokok,2013,10,1,45.8,57.4,16.78946372405636,26.620390290640017,363989293482.1603,19569126.89774489,18600.180548888246,9.830926566583656,40,57.1,0,42.8,10,46.2
Jokok,2014,11,1,46.9,49.8,16.82655857685538,26.62392441101413,365277951254.78076,20308672.648775,17986.303564591355,9.79736583415875,43.6,59.5,1,57.4,10,45.8
Jokok,2015,11,1,46.8,54.9,16.8636534296544,26.73900880849217,409830218020.7053,21076166.908735763,19445.197022559005,9.87535537883777,36.6,59.2,1,49.8,11,46.9
Jokok,2016,11,1,48.1,55.4,16.90074828245342,26.920225731021343,491253306561.55835,21872665.89240553,22459.69050951982,10.019477448567923,37,60.5,1,54.9,11,46.8
Jokok,2017,11,1,48,51.4,16.93784313525244,26.93323706300384,497686930665.6165,22699265.730454195,21925.243599307305,9.995393927751401,33.8,59.1,1,55.4,11,48.1
Jokok,2018,11,1,48.1,52.9,16.974937988051458,27.04249370138404,555144180358.2756,23557103.97792324,23565.89251711646,10.067555713332581,34.5,60.3,1,51.4,11,48
Jokok,2019,12,1,51.5,55,17.012032840850477,27.21945761164363,662613440865.6237,24447361.17971262,27103.679452140066,10.207424770793153,38.7,62.1,1,52.9,11,48.1
Musib,2010,14,0,59.7,53.9,16.000734971775486,25.616966825242788,133446545350.61418,8892643.96158759,15006.396964395073,9.616231853467301,44.7,59.9,0,55.2,13,57
Musib,2011,15,1,62,59.9,16.03751794204192,25.684119534475915,142715579844.2,9225832.078567224,15469.128272532336,9.646601592433996,44.2,57.4,0,53.9,14,59.7
Musib,2012,16,1,65,61.3,16.07430091230835,25.58452340989582,129186561521.77377,9571504.03294951,13496.997031715637,9.51022249758747,49.2,54.3,1,59.9,15,62
Musib,2013,18,1,69.2,61.1,16.111083882574782,25.743786521741118,151490161886.00815,9930127.567094924,15255.610853177273,9.632702639166336,46.5,50.9,1,61.3,16,65
Musib,2014,19,1,71.6,69.2,16.147866852841215,25.686666558089104,143079543110.78793,10302187.948657444,13888.267601391772,9.53879970524789,49,49.6,1,61.1,18,69.2
Musib,2015,20,1,73.7,66.8,16.184649823107648,25.8517441127107,168760116192.67575,10688188.627219485,15789.402870650723,9.667094289603053,48.3,45.9,1,69.2,19,71.6
Musib,2016,21,1,76,68.8,16.22143279337408,25.886696177705282,174762924925.91083,11088651.91552937,15760.520418280952,9.665263384331201,45.3,44,1,66.8,20,73.7
Musib,2017,22,1,79,79.9,16.258215763640514,25.80554101861084,161140262548.09387,11504119.696263308,14007.178889179533,9.547325254970325,46.3,39.1,1,68.8,21,76
Musib,2018,24,1,83.5,79.2,16.294998733906944,25.919198924822247,180536520667.69894,11935154.155268187,15126.450678310675,9.624200190915303,51.7,37.4,1,79.9,22,79
Musib,2019,25,1,85.8,74.4,16.331781704173377,25.986830828533908,193168910788.77747,12382338.542277595,15600.357729618832,9.65504912436053,48.4,34.1,1,79.2,24,83.5
Vokas,2010,14,0,48,41.5,16.222846457311817,27.069543989434433,570365938661.5022,11104338.628117988,51364.242190637364,10.846697532122615,35.7,67.9,0,38.6,12,44.2
Vokas,2011,15,0,50.2,45.3,16.257298999201783,27.07749886020194,574921220310.6746,11493577.961309055,50021.083273288576,10.820199861000155,36.6,70.1,0,41.5,14,48
Vokas,2012,17,0,54.1,45.8,16.291751541091745,27.17807914932827,635755027581.5034,11896461.264085028,53440.6840377671,10.886327608236524,43.5,71.7,0,45.3,15,50.2
Vokas,2013,19,0,58.7,49.9,16.32620408298171,27.416508934071924,806934981705.7747,12313466.79722326,65532.720800265764,11.090304851090213,39.9,73,0,45.8,17,54.1
Vokas,2014,19,0,58.8,46.1,16.360656624871677,27.403959704782917,796871843974.6162,12745089.585930835,62523.83230434679,11.04330307991124,42.7,77,0,49.9,19,58.7
Vokas,2015,21,0,63.7,50,16.395109166761642,27.547581655450244,919946778123.3861,13191842.007486708,69736.03668094969,11.152472488688602,43.6,78.2,0,46.1,19,58.8
Vokas,2016,23,0,69.9,58.7,16.429561708651608,27.724613780608898,1098112354857.1921,13654254.399482206,80422.72560110163,11.29505207195729,42.9,80.8,0,50,21,63.7
Vokas,2017,24,0,71.6,58.5,16.46401425054157,27.722000421000498,1095246338979.7452,14132875.689382102,77496.35410736638,11.257986170458928,45.6,81,0,58.7,23,69.9
Vokas,2018,26,1,77.7,68.5,16.498466792431536,27.889754450542647,1295288350201.9395,14628274.046153907,88546.90212359668,11.39128765811111,48.8,83.8,0,58.5,24,71.6
Vokas,2019,27,1,79.7,62.7,16.5329193343215,27.951536199157893,1377837282466.7896,15141037.554738132,91000.1892199005,11.418616864836391,49.3,86.9,1,68.5,26,77.7
Zizul,2010,13,0,55.2,50,18.08799986866693,23.310998040208712,13299576641.598291,71699896.97413477,185.48948049947714,5.222998171541782,56.4,51.2,0,52.4,13,55.7
Zizul,2011,14,1,58.2,54.5,18.1198900947326,23.37632116223981,14197349969.051506,74023272.48249699,191.7957622369169,5.2564310675072115,59.9,54.1,0,50,13,55.2
Zizul,2012,16,1,61.4,68,18.151780320798274,23.359250537569796,13957049213.820889,76421935.04119939,182.63145530529403,5.207470216771522,68.1,56.4,1,54.5,14,58.2
Zizul,2013,17,1,64,62,18.183670546863947,23.43649372602953,15077866730.573975,78898324.26447043,191.1050313316205,5.252823179165581,68.6,58.5,1,68,16,61.4
Zizul,2014,18,1,66.7,61.8,18.215560772929617,23.412101973321214,14714540232.436855,81454958.82020794,180.64634057351418,5.1965412003915965,79,63,1,62,17,64
Zizul,2015,18,1,65.5,59.5,18.24745099899529,23.455402960882324,15365690339.658787,84094438.9916483,182.71945831263355,5.207951961887034,67.6,64.8,1,61.8,18,66.7
Zizul,2016,20,1,69.6,63.3,18.279341225060964,23.523328287813452,16445673785.614733,86819449.32204197,189.42384355160218,5.243987062752488,76.9,68.1,1,59.5,18,65.5
Zizul,2017,21,1,72.3,62.7,18.311231451126634,23.54590367128327,16821163644.352268,89632761.34502988,187.66758261079724,5.234672220156636,76,69,1,63.3,20,69.6
Zizul,2018,21,1,71.7,66,18.343121677192308,23.611362202916457,17959089506.683807,92537236.40349568,194.07419331582054,5.268240525724149,77.1,72.4,1,62.7,21,72.3
Zizul,2019,23,1,75.3,65.8,18.37501190325798,23.62066170199827,18126879013.03066,95535828.55975765,189.7390673876063,5.245649798740288,85.6,76.2,1,66,21,71.7
Dolot,2010,11,0,49.7,47.5,16.096942938694667,23.95651166295696,25361843648.769566,9790694.372423876,2590.4029565260294,7.859568724262292,50.9,49.9,0,46.9,10,47.4
Dolot,2011,12,1,50.8,49.5,16.141919168683806,24.077011995744684,28609709659.647446,10241095.647558892,2793.618050668921,7.935092827060878,47.9,50,0,47.5,11,49.7
